Пирсон	Поле1	Поле2
-0,092290252	Южная Африка	Турция
0,418246723	Ямайка	Турция
0,586866587	Япония	Турция
0,029698444	Австралия	Уганда
-0,057683131	Австрия	Уганда
0,169594733	Ангола	Уганда
0,06300051	Антигуа и Барбуда	Уганда
0,151111752	Аргентина	Уганда
0,179488118	Аруба	Уганда
0,203414912	Афганистан	Уганда
0,230529264	Багамские Острова	Уганда
0,090022977	Бангладеш	Уганда
-0,021293693	Барбадос	Уганда
-0,01202401	Бахрейн	Уганда
-0,016252733	Беларусь	Уганда
0,077299155	Белиз	Уганда
0,015935074	Бельгия	Уганда
0,317437993	Бенин	Уганда
0,025316929	Болгария	Уганда
0,146420852	Боливия (Многонациональное Государство)	Уганда
0,036938263	Босния и Герцеговина	Уганда
0,105692705	Ботсвана	Уганда
0,02047001	Бразилия	Уганда
0,051911944	Буркина-Фасо	Уганда
-0,025606754	Венгрия	Уганда
0,127173334	Венесуэла (Боливарианская Республика)	Уганда
-0,038592164	Вьетнам	Уганда
0,01751001	Габон	Уганда
0,054782744	Гаити	Уганда
0,083955409	Гана	Уганда
0,019606915	Гватемала	Уганда
-0,02083928	Гвинея-Бисау	Уганда
-0,059821139	Германия	Уганда
0,126116415	Гондурас	Уганда
0,080646353	Греция	Уганда
0,005429885	Грузия	Уганда
0,033233365	Дания	Уганда
0,125999201	Доминиканская Республика	Уганда
-0,027079239	Египет	Уганда
0,269115434	Замбия	Уганда
0,078817293	Зимбабве	Уганда
0,023994201	Израиль	Уганда
0,029203514	Индия	Уганда
0,044615011	Индонезия	Уганда
-0,03027833	Иордания	Уганда
0,100130409	Ирак	Уганда
0,133054576	Ирландия	Уганда
0,080352178	Испания	Уганда
0,074860216	Италия	Уганда
-0,038307109	Йемен	Уганда
0,165180109	Кабо-Верде	Уганда
0,065981484	Казахстан	Уганда
0,140379001	Камбоджа	Уганда
-0,028437923	Камерун	Уганда
0,14660906	Канада	Уганда
0,033273894	Катар	Уганда
0,176507243	Кения	Уганда
-0,044024955	Китай, Специальный административный район Гонконг	Уганда
0,210582358	Колумбия	Уганда
0,100577878	Коста-Рика	Уганда
0,113020179	Кот-д'Ивуар	Уганда
0,068664023	Кувейт	Уганда
0,073957139	Кыргызстан	Уганда
-0,00450554	Лаосская Народно-Демократическая Республика	Уганда
-0,04357116	Латвия	Уганда
0,037479232	Ливан	Уганда
0,057208227	Ливия	Уганда
-0,011302886	Литва	Уганда
-0,020053092	Лихтенштейн	Уганда
0,018399836	Люксембург	Уганда
-0,02074254	Маврикий	Уганда
0,045455733	Малайзия	Уганда
0,111137099	Мали	Уганда
0,125675534	Мальта	Уганда
0,106690735	Марокко	Уганда
0,039699214	Мексика	Уганда
0,188171904	Мозамбик	Уганда
0,041012131	Монголия	Уганда
0,082478944	Мьянма	Уганда
0,218896182	Намибия	Уганда
0,072043368	Непал	Уганда
0,047381815	Нигер	Уганда
0,058359659	Нигерия	Уганда
-0,012729878	Нидерланды	Уганда
-0,028982868	Никарагуа	Уганда
-0,073108891	Новая Зеландия	Уганда
0,006382579	Норвегия	Уганда
0,003204744	Объединенная Республика Танзания	Уганда
0,131632813	Объединенные Арабские Эмираты	Уганда
0,050902123	Оман	Уганда
0,030826802	Пакистан	Уганда
0,06343816	Панама	Уганда
-0,048616718	Папуа-Новая Гвинея	Уганда
0,049020071	Парагвай	Уганда
0,006902279	Перу	Уганда
-0,028157075	Польша	Уганда
0,039823745	Португалия	Уганда
-0,066730232	Республика Корея	Уганда
-0,034786442	Республика Молдова	Уганда
-0,01215727	Российская Федерация	Уганда
0,231986766	Руанда	Уганда
-0,037673176	Румыния	Уганда
-0,015824062	Сальвадор	Уганда
0,033572884	Саудовская Аравия	Уганда
0,015048072	Северная Македония	Уганда
0,081500895	Сенегал	Уганда
0,005809315	Сербия	Уганда
-0,072089143	Сингапур	Уганда
-0,057105702	Словакия	Уганда
-0,004410524	Словения	Уганда
0,144931633	Соединенное Королевство Великобритании и Северной Ирландии	Уганда
0,147055268	Соединенные Штаты Америки	Уганда
-0,001987713	Таджикистан	Уганда
0,020205919	Таиланд	Уганда
0,15208698	Того	Уганда
0,055490984	Тринидад и Тобаго	Уганда
0,035421317	Турция	Уганда
1	Уганда	Уганда
-0,06955708	Украина	Уганда
0,060749877	Уругвай	Уганда
0,185646511	Фиджи	Уганда
0,149282649	Филиппины	Уганда
0,019575518	Финляндия	Уганда
0,052345033	Франция	Уганда
0,049516985	Хорватия	Уганда
-0,034787395	Чехия	Уганда
-0,0414853	Чили	Уганда
0,033398025	Швейцария	Уганда
0,011189092	Швеция	Уганда
0,186164062	Шри-Ланка	Уганда
0,021083141	Эквадор	Уганда
-0,031406853	Эстония	Уганда
0,156236959	Южная Африка	Уганда
0,231567407	Ямайка	Уганда
-0,048920373	Япония	Уганда
1	Узбекистан	Узбекистан
0,265575857	Австралия	Украина
0,799662819	Австрия	Украина
-0,003948017	Ангола	Украина
0,201077287	Антигуа и Барбуда	Украина
0,187629728	Аргентина	Украина
0,007363556	Аруба	Украина
-0,105994946	Афганистан	Украина
-0,048052787	Багамские Острова	Украина
0,119376039	Бангладеш	Украина
0,667231911	Барбадос	Украина
0,575050475	Бахрейн	Украина
0,758468502	Беларусь	Украина
0,319705516	Белиз	Украина
0,380702155	Бельгия	Украина
-0,04657216	Бенин	Украина
0,715200004	Болгария	Украина
0,080586514	Боливия (Многонациональное Государство)	Украина
0,401832021	Босния и Герцеговина	Украина
-0,0064455	Ботсвана	Украина
0,500953675	Бразилия	Украина
0,039632795	Буркина-Фасо	Украина
0,528903391	Венгрия	Украина
0,324487474	Венесуэла (Боливарианская Республика)	Украина
0,45366448	Вьетнам	Украина
0,063474048	Габон	Украина
-0,047942164	Гаити	Украина
-0,19977952	Гана	Украина
0,278212539	Гватемала	Украина
-0,033010124	Гвинея-Бисау	Украина
0,797991558	Германия	Украина
-0,079188002	Гондурас	Украина
0,475046757	Греция	Украина
0,779492325	Грузия	Украина
0,63143458	Дания	Украина
0,143733761	Доминиканская Республика	Украина
0,543616943	Египет	Украина
-0,131719124	Замбия	Украина
-0,058191917	Зимбабве	Украина
0,330082147	Израиль	Украина
0,158702171	Индия	Украина
0,219465107	Индонезия	Украина
0,742525745	Иордания	Украина
0,037701895	Ирак	Украина
0,203149293	Ирландия	Украина
0,142511649	Испания	Украина
0,418702532	Италия	Украина
0,242607091	Йемен	Украина
-0,03135705	Кабо-Верде	Украина
0,101506583	Казахстан	Украина
-0,082107164	Камбоджа	Украина
0,124586474	Камерун	Украина
0,248613203	Канада	Украина
0,078798412	Катар	Украина
-0,009778335	Кения	Украина
0,342908827	Китай, Специальный административный район Гонконг	Украина
0,01172995	Колумбия	Украина
0,273709957	Коста-Рика	Украина
-0,082939466	Кот-д'Ивуар	Украина
0,383538253	Кувейт	Украина
-0,124358833	Кыргызстан	Украина
0,378726721	Лаосская Народно-Демократическая Республика	Украина
0,799751668	Латвия	Украина
0,593662502	Ливан	Украина
0,344950221	Ливия	Украина
0,846887871	Литва	Украина
0,594949061	Лихтенштейн	Украина
0,358877071	Люксембург	Украина
0,317506687	Маврикий	Украина
0,229825456	Малайзия	Украина
0,119343259	Мали	Украина
0,119881596	Мальта	Украина
0,044641038	Марокко	Украина
0,312428012	Мексика	Украина
-0,148821913	Мозамбик	Украина
0,406362695	Монголия	Украина
0,015344856	Мьянма	Украина
-0,171538814	Намибия	Украина
0,049183919	Непал	Украина
0,102690674	Нигер	Украина
-0,144957124	Нигерия	Украина
0,566283205	Нидерланды	Украина
-0,061227615	Никарагуа	Украина
0,370112285	Новая Зеландия	Украина
0,651258451	Норвегия	Украина
0,008726941	Объединенная Республика Танзания	Украина
0,084369722	Объединенные Арабские Эмираты	Украина
0,065776081	Оман	Украина
0,233823507	Пакистан	Украина
0,256297956	Панама	Украина
0,394660174	Папуа-Новая Гвинея	Украина
0,2314969	Парагвай	Украина
0,301223243	Перу	Украина
0,796731531	Польша	Украина
0,501395103	Португалия	Украина
0,517275702	Республика Корея	Украина
0,773376879	Республика Молдова	Украина
0,761489927	Российская Федерация	Украина
-0,194231569	Руанда	Украина
0,83933479	Румыния	Украина
0,092034173	Сальвадор	Украина
0,01087175	Саудовская Аравия	Украина
0,653156923	Северная Македония	Украина
-0,211076113	Сенегал	Украина
0,676134051	Сербия	Украина
0,643685452	Сингапур	Украина
0,810229391	Словакия	Украина
0,716414064	Словения	Украина
0,354048416	Соединенное Королевство Великобритании и Северной Ирландии	Украина
0,245549083	Соединенные Штаты Америки	Украина
-0,362032594	Таджикистан	Украина
0,277344662	Таиланд	Украина
-0,035437338	Того	Украина
0,455861876	Тринидад и Тобаго	Украина
0,759567945	Турция	Украина
-0,06955708	Уганда	Украина
1	Украина	Украина
0,520379749	Уругвай	Украина
-0,1625204	Фиджи	Украина
0,139313956	Филиппины	Украина
0,3947048	Финляндия	Украина
0,430745405	Франция	Украина
0,731871543	Хорватия	Украина
0,690007996	Чехия	Украина
0,657510407	Чили	Украина
0,378363079	Швейцария	Украина
0,319558106	Швеция	Украина
-0,024155587	Шри-Ланка	Украина
0,332163955	Эквадор	Украина
0,803987878	Эстония	Украина
-0,191063824	Южная Африка	Украина
0,121520793	Ямайка	Украина
0,637952139	Япония	Украина
0,509162143	Австралия	Уругвай
0,4974374	Австрия	Уругвай
0,178913293	Ангола	Уругвай
0,311434791	Антигуа и Барбуда	Уругвай
0,773649216	Аргентина	Уругвай
0,31647118	Аруба	Уругвай
0,204925085	Афганистан	Уругвай
0,219279793	Багамские Острова	Уругвай
0,405010261	Бангладеш	Уругвай
0,516684391	Барбадос	Уругвай
0,831459823	Бахрейн	Уругвай
0,446531033	Беларусь	Уругвай
0,506624463	Белиз	Уругвай
0,499191188	Бельгия	Уругвай
-0,027361712	Бенин	Уругвай
0,64001699	Болгария	Уругвай
0,577263915	Боливия (Многонациональное Государство)	Уругвай
0,406309642	Босния и Герцеговина	Уругвай
0,060691568	Ботсвана	Уругвай
0,766460525	Бразилия	Уругвай
0,066330866	Буркина-Фасо	Уругвай
0,452016781	Венгрия	Уругвай
0,417167997	Венесуэла (Боливарианская Республика)	Уругвай
0,101685164	Вьетнам	Уругвай
0,096537307	Габон	Уругвай
0,167575473	Гаити	Уругвай
-0,037186315	Гана	Уругвай
0,368879444	Гватемала	Уругвай
0,169564411	Гвинея-Бисау	Уругвай
0,426407604	Германия	Уругвай
0,049486409	Гондурас	Уругвай
0,556154128	Греция	Уругвай
0,635562631	Грузия	Уругвай
0,792077447	Дания	Уругвай
0,589547894	Доминиканская Республика	Уругвай
0,484583133	Египет	Уругвай
0,226615171	Замбия	Уругвай
-0,011495063	Зимбабве	Уругвай
0,62752208	Израиль	Уругвай
0,592631287	Индия	Уругвай
0,237470506	Индонезия	Уругвай
0,550898075	Иордания	Уругвай
0,257283393	Ирак	Уругвай
0,351187296	Ирландия	Уругвай
0,459414229	Испания	Уругвай
0,699024683	Италия	Уругвай
0,305806845	Йемен	Уругвай
0,315291931	Кабо-Верде	Уругвай
0,363050198	Казахстан	Уругвай
0,127003352	Камбоджа	Уругвай
0,084537132	Камерун	Уругвай
0,482158449	Канада	Уругвай
0,60133143	Катар	Уругвай
0,070932423	Кения	Уругвай
0,072666412	Китай, Специальный административный район Гонконг	Уругвай
0,524812189	Колумбия	Уругвай
0,523255977	Коста-Рика	Уругвай
0,070910481	Кот-д'Ивуар	Уругвай
0,855907064	Кувейт	Уругвай
0,052283215	Кыргызстан	Уругвай
0,114047655	Лаосская Народно-Демократическая Республика	Уругвай
0,624383322	Латвия	Уругвай
0,70328302	Ливан	Уругвай
0,343935134	Ливия	Уругвай
0,679629113	Литва	Уругвай
0,490346718	Лихтенштейн	Уругвай
0,494242168	Люксембург	Уругвай
0,236391926	Маврикий	Уругвай
0,152783005	Малайзия	Уругвай
0,35115767	Мали	Уругвай
0,220461728	Мальта	Уругвай
0,196328357	Марокко	Уругвай
0,50278409	Мексика	Уругвай
0,086211481	Мозамбик	Уругвай
0,344621561	Монголия	Уругвай
-0,104548471	Мьянма	Уругвай
0,049421889	Намибия	Уругвай
0,4624645	Непал	Уругвай
0,110482833	Нигер	Уругвай
-0,134606457	Нигерия	Уругвай
0,562772609	Нидерланды	Уругвай
-0,064392848	Никарагуа	Уругвай
0,018799764	Новая Зеландия	Уругвай
0,772388657	Норвегия	Уругвай
0,004545565	Объединенная Республика Танзания	Уругвай
0,432046248	Объединенные Арабские Эмираты	Уругвай
0,341641164	Оман	Уругвай
0,45936021	Пакистан	Уругвай
0,557051593	Панама	Уругвай
0,134656368	Папуа-Новая Гвинея	Уругвай
0,542154064	Парагвай	Уругвай
0,660812881	Перу	Уругвай
0,587016296	Польша	Уругвай
0,71218633	Португалия	Уругвай
0,086936417	Республика Корея	Уругвай
0,584247357	Республика Молдова	Уругвай
0,529100777	Российская Федерация	Уругвай
0,09132129	Руанда	Уругвай
0,615357534	Румыния	Уругвай
0,083133592	Сальвадор	Уругвай
0,52813525	Саудовская Аравия	Уругвай
0,577893323	Северная Македония	Уругвай
0,067461726	Сенегал	Уругвай
0,631398326	Сербия	Уругвай
0,295863378	Сингапур	Уругвай
0,480074623	Словакия	Уругвай
0,759556193	Словения	Уругвай
0,380702742	Соединенное Королевство Великобритании и Северной Ирландии	Уругвай
0,535687345	Соединенные Штаты Америки	Уругвай
-0,271961026	Таджикистан	Уругвай
0,137809865	Таиланд	Уругвай
0,141233744	Того	Уругвай
0,510347127	Тринидад и Тобаго	Уругвай
0,755840105	Турция	Уругвай
0,060749877	Уганда	Уругвай
0,520379749	Украина	Уругвай
1	Уругвай	Уругвай
0,064492186	Фиджи	Уругвай
0,529399956	Филиппины	Уругвай
0,313163503	Финляндия	Уругвай
0,736025056	Франция	Уругвай
0,616447889	Хорватия	Уругвай
0,545054128	Чехия	Уругвай
0,678395429	Чили	Уругвай
0,521101047	Швейцария	Уругвай
0,553787893	Швеция	Уругвай
0,144384476	Шри-Ланка	Уругвай
0,663154629	Эквадор	Уругвай
0,720324625	Эстония	Уругвай
-0,069776866	Южная Африка	Уругвай
0,461689168	Ямайка	Уругвай
0,549169662	Япония	Уругвай
1	Фарерские острова	Фарерские острова
0,073617927	Австралия	Фиджи
-0,068385437	Австрия	Фиджи
0,137179835	Ангола	Фиджи
0,111714542	Антигуа и Барбуда	Фиджи
0,220385816	Аргентина	Фиджи
0,191515729	Аруба	Фиджи
0,327251711	Афганистан	Фиджи
0,238007517	Багамские Острова	Фиджи
0,649917105	Бангладеш	Фиджи
0,021252785	Барбадос	Фиджи
-0,04294839	Бахрейн	Фиджи
-0,015012796	Беларусь	Фиджи
0,131116639	Белиз	Фиджи
0,099759051	Бельгия	Фиджи
0,097140089	Бенин	Фиджи
0,013815238	Болгария	Фиджи
0,190585621	Боливия (Многонациональное Государство)	Фиджи
-0,011923483	Босния и Герцеговина	Фиджи
0,198330982	Ботсвана	Фиджи
0,051984563	Бразилия	Фиджи
-0,014528651	Буркина-Фасо	Фиджи
-0,006966548	Венгрия	Фиджи
0,201418091	Венесуэла (Боливарианская Республика)	Фиджи
-0,028386921	Вьетнам	Фиджи
0,005937416	Габон	Фиджи
0,067602975	Гаити	Фиджи
0,199304672	Гана	Фиджи
0,41831556	Гватемала	Фиджи
0,258578857	Гвинея-Бисау	Фиджи
-0,081609656	Германия	Фиджи
0,240184254	Гондурас	Фиджи
0,123412944	Греция	Фиджи
0,097718819	Грузия	Фиджи
0,05656064	Дания	Фиджи
0,123205366	Доминиканская Республика	Фиджи
-0,15448825	Египет	Фиджи
0,301176565	Замбия	Фиджи
0,356796995	Зимбабве	Фиджи
0,195106207	Израиль	Фиджи
0,035719627	Индия	Фиджи
0,521809107	Индонезия	Фиджи
-0,050679846	Иордания	Фиджи
0,576250073	Ирак	Фиджи
0,151120392	Ирландия	Фиджи
0,228098939	Испания	Фиджи
0,061233587	Италия	Фиджи
0,007732692	Йемен	Фиджи
0,134300407	Кабо-Верде	Фиджи
0,435293388	Казахстан	Фиджи
0,524382057	Камбоджа	Фиджи
-0,018803689	Камерун	Фиджи
0,065048418	Канада	Фиджи
0,062055915	Катар	Фиджи
0,270115459	Кения	Фиджи
-0,049592296	Китай, Специальный административный район Гонконг	Фиджи
0,252563861	Колумбия	Фиджи
0,138738403	Коста-Рика	Фиджи
0,081286383	Кот-д'Ивуар	Фиджи
0,182238812	Кувейт	Фиджи
0,319960819	Кыргызстан	Фиджи
0,034779379	Лаосская Народно-Демократическая Республика	Фиджи
-0,050891091	Латвия	Фиджи
0,048344491	Ливан	Фиджи
0,434539536	Ливия	Фиджи
-0,039730215	Литва	Фиджи
-0,02779005	Лихтенштейн	Фиджи
0,071389206	Люксембург	Фиджи
-0,020574809	Маврикий	Фиджи
0,344970972	Малайзия	Фиджи
0,022054669	Мали	Фиджи
0,103845807	Мальта	Фиджи
0,495677599	Марокко	Фиджи
0,296312879	Мексика	Фиджи
0,517948681	Мозамбик	Фиджи
0,184669399	Монголия	Фиджи
0,680096154	Мьянма	Фиджи
0,288693796	Намибия	Фиджи
0,167341563	Непал	Фиджи
0,001631412	Нигер	Фиджи
0,062966065	Нигерия	Фиджи
0,011691559	Нидерланды	Фиджи
0,079112121	Никарагуа	Фиджи
-0,083572242	Новая Зеландия	Фиджи
0,047048071	Норвегия	Фиджи
0,031633745	Объединенная Республика Танзания	Фиджи
0,161355422	Объединенные Арабские Эмираты	Фиджи
0,039358597	Оман	Фиджи
0,227199909	Пакистан	Фиджи
0,07715207	Панама	Фиджи
-0,068977774	Папуа-Новая Гвинея	Фиджи
0,124824007	Парагвай	Фиджи
0,021965532	Перу	Фиджи
-0,123360894	Польша	Фиджи
0,082675436	Португалия	Фиджи
-0,078139208	Республика Корея	Фиджи
-0,077019072	Республика Молдова	Фиджи
0,041344053	Российская Федерация	Фиджи
0,699152867	Руанда	Фиджи
-0,075183285	Румыния	Фиджи
0,034723707	Сальвадор	Фиджи
0,122133677	Саудовская Аравия	Фиджи
-0,013113601	Северная Македония	Фиджи
0,6830107	Сенегал	Фиджи
0,006071153	Сербия	Фиджи
-0,071462448	Сингапур	Фиджи
-0,137419767	Словакия	Фиджи
0,006290986	Словения	Фиджи
0,213323767	Соединенное Королевство Великобритании и Северной Ирландии	Фиджи
0,18246956	Соединенные Штаты Америки	Фиджи
0,167633289	Таджикистан	Фиджи
0,310624431	Таиланд	Фиджи
0,230459429	Того	Фиджи
0,097417845	Тринидад и Тобаго	Фиджи
0,107469038	Турция	Фиджи
0,185646511	Уганда	Фиджи
-0,1625204	Украина	Фиджи
0,064492186	Уругвай	Фиджи
1	Фиджи	Фиджи
0,330538952	Филиппины	Фиджи
0,046352584	Финляндия	Фиджи
0,07594891	Франция	Фиджи
-0,01260078	Хорватия	Фиджи
-0,099399006	Чехия	Фиджи
-0,069536137	Чили	Фиджи
0,084732028	Швейцария	Фиджи
-0,024772722	Швеция	Фиджи
0,382425628	Шри-Ланка	Фиджи
0,063450388	Эквадор	Фиджи
-0,01870589	Эстония	Фиджи
0,365801715	Южная Африка	Фиджи
0,244359285	Ямайка	Фиджи
0,023964136	Япония	Фиджи
0,292467055	Австралия	Филиппины
0,071039179	Австрия	Филиппины
0,304403617	Ангола	Филиппины
0,358354427	Антигуа и Барбуда	Филиппины
0,626058718	Аргентина	Филиппины
0,372689542	Аруба	Филиппины
0,070651258	Афганистан	Филиппины
0,423215728	Багамские Острова	Филиппины
0,417053457	Бангладеш	Филиппины
0,262502001	Барбадос	Филиппины
0,262619406	Бахрейн	Филиппины
0,144337453	Беларусь	Филиппины
0,447310545	Белиз	Филиппины
0,287560194	Бельгия	Филиппины
0,190650436	Бенин	Филиппины
0,412289879	Болгария	Филиппины
0,466607587	Боливия (Многонациональное Государство)	Филиппины
0,378137597	Босния и Герцеговина	Филиппины
0,120573703	Ботсвана	Филиппины
0,335093348	Бразилия	Филиппины
0,054216825	Буркина-Фасо	Филиппины
0,173915543	Венгрия	Филиппины
0,515147743	Венесуэла (Боливарианская Республика)	Филиппины
-0,069983702	Вьетнам	Филиппины
0,183505138	Габон	Филиппины
0,151889368	Гаити	Филиппины
0,11953237	Гана	Филиппины
0,494669548	Гватемала	Филиппины
0,250665953	Гвинея-Бисау	Филиппины
-0,0059614	Германия	Филиппины
0,190823205	Гондурас	Филиппины
0,239737617	Греция	Филиппины
0,268983452	Грузия	Филиппины
0,307177672	Дания	Филиппины
0,556953509	Доминиканская Республика	Филиппины
0,14001622	Египет	Филиппины
0,174138114	Замбия	Филиппины
0,002302234	Зимбабве	Филиппины
0,403074971	Израиль	Филиппины
0,498143979	Индия	Филиппины
0,070275617	Индонезия	Филиппины
0,125337569	Иордания	Филиппины
0,475188267	Ирак	Филиппины
0,267882458	Ирландия	Филиппины
0,327043986	Испания	Филиппины
0,396424868	Италия	Филиппины
0,388690657	Йемен	Филиппины
0,379154651	Кабо-Верде	Филиппины
0,520605498	Казахстан	Филиппины
0,396141455	Камбоджа	Филиппины
0,084630381	Камерун	Филиппины
0,366186944	Канада	Филиппины
0,504368593	Катар	Филиппины
0,263251552	Кения	Филиппины
-0,107855333	Китай, Специальный административный район Гонконг	Филиппины
0,419489417	Колумбия	Филиппины
0,370856442	Коста-Рика	Филиппины
0,171146451	Кот-д'Ивуар	Филиппины
0,511816779	Кувейт	Филиппины
0,1286139	Кыргызстан	Филиппины
0,051165929	Лаосская Народно-Демократическая Республика	Филиппины
0,12442539	Латвия	Филиппины
0,402080374	Ливан	Филиппины
0,326600375	Ливия	Филиппины
0,233293609	Литва	Филиппины
0,096292093	Лихтенштейн	Филиппины
0,226459361	Люксембург	Филиппины
0,028630136	Маврикий	Филиппины
0,271827732	Малайзия	Филиппины
0,38368216	Мали	Филиппины
0,075430007	Мальта	Филиппины
0,506815187	Марокко	Филиппины
0,444632786	Мексика	Филиппины
0,195890396	Мозамбик	Филиппины
0,588710823	Монголия	Филиппины
0,23002303	Мьянма	Филиппины
0,062807493	Намибия	Филиппины
0,412223368	Непал	Филиппины
0,099322013	Нигер	Филиппины
0,002055141	Нигерия	Филиппины
0,156017903	Нидерланды	Филиппины
0,070669649	Никарагуа	Филиппины
-0,195072379	Новая Зеландия	Филиппины
0,300277212	Норвегия	Филиппины
0,081277021	Объединенная Республика Танзания	Филиппины
0,317836204	Объединенные Арабские Эмираты	Филиппины
0,143205483	Оман	Филиппины
0,494377571	Пакистан	Филиппины
0,377062828	Панама	Филиппины
0,111165533	Папуа-Новая Гвинея	Филиппины
0,309700196	Парагвай	Филиппины
0,482327004	Перу	Филиппины
0,164888363	Польша	Филиппины
0,324510574	Португалия	Филиппины
-0,162902028	Республика Корея	Филиппины
0,333686769	Республика Молдова	Филиппины
0,094302703	Российская Федерация	Филиппины
0,354570414	Руанда	Филиппины
0,310038963	Румыния	Филиппины
0,076475318	Сальвадор	Филиппины
0,337028333	Саудовская Аравия	Филиппины
0,484949035	Северная Македония	Филиппины
0,258149997	Сенегал	Филиппины
0,534814108	Сербия	Филиппины
-0,058657033	Сингапур	Филиппины
-0,050218749	Словакия	Филиппины
0,348157651	Словения	Филиппины
0,283085406	Соединенное Королевство Великобритании и Северной Ирландии	Филиппины
0,537328761	Соединенные Штаты Америки	Филиппины
-0,142973507	Таджикистан	Филиппины
0,234827485	Таиланд	Филиппины
0,419661648	Того	Филиппины
0,238547357	Тринидад и Тобаго	Филиппины
0,488211943	Турция	Филиппины
0,149282649	Уганда	Филиппины
0,139313956	Украина	Филиппины
0,529399956	Уругвай	Филиппины
0,330538952	Фиджи	Филиппины
1	Филиппины	Филиппины
0,11844679	Финляндия	Филиппины
0,421181849	Франция	Филиппины
0,354886977	Хорватия	Филиппины
0,099159694	Чехия	Филиппины
0,10505885	Чили	Филиппины
0,225338936	Швейцария	Филиппины
0,264541317	Швеция	Филиппины
0,4645255	Шри-Ланка	Филиппины
0,410176658	Эквадор	Филиппины
0,241704494	Эстония	Филиппины
0,035949019	Южная Африка	Филиппины
0,783052926	Ямайка	Филиппины
0,10820937	Япония	Филиппины
0,524388982	Австралия	Финляндия
0,47506692	Австрия	Финляндия
0,134314566	Ангола	Финляндия
0,173268006	Антигуа и Барбуда	Финляндия
0,278869546	Аргентина	Финляндия
0,261096061	Аруба	Финляндия
-0,029264106	Афганистан	Финляндия
0,12718408	Багамские Острова	Финляндия
0,027699203	Бангладеш	Финляндия
0,453748959	Барбадос	Финляндия
0,309883043	Бахрейн	Финляндия
0,186008922	Беларусь	Финляндия
0,25424694	Белиз	Финляндия
0,438317998	Бельгия	Финляндия
-0,010168813	Бенин	Финляндия
0,329444599	Болгария	Финляндия
0,202514491	Боливия (Многонациональное Государство)	Финляндия
0,180901889	Босния и Герцеговина	Финляндия
0,094709763	Ботсвана	Финляндия
0,165246887	Бразилия	Финляндия
0,050474368	Буркина-Фасо	Финляндия
0,296417234	Венгрия	Финляндия
-0,039582143	Венесуэла (Боливарианская Республика)	Финляндия
0,342878433	Вьетнам	Финляндия
0,028862116	Габон	Финляндия
0,004895951	Гаити	Финляндия
-0,005898021	Гана	Финляндия
0,154437133	Гватемала	Финляндия
0,052950958	Гвинея-Бисау	Финляндия
0,452161462	Германия	Финляндия
-0,05077905	Гондурас	Финляндия
0,568611784	Греция	Финляндия
0,224378019	Грузия	Финляндия
0,414595357	Дания	Финляндия
0,205143232	Доминиканская Республика	Финляндия
0,243949213	Египет	Финляндия
0,150188118	Замбия	Финляндия
0,069299591	Зимбабве	Финляндия
0,280913024	Израиль	Финляндия
0,035026746	Индия	Финляндия
0,093696811	Индонезия	Финляндия
0,326536254	Иордания	Финляндия
-0,090858502	Ирак	Финляндия
0,504186702	Ирландия	Финляндия
0,3002179	Испания	Финляндия
0,484576536	Италия	Финляндия
0,009878215	Йемен	Финляндия
0,161185744	Кабо-Верде	Финляндия
0,062649565	Казахстан	Финляндия
-0,05119345	Камбоджа	Финляндия
0,001861171	Камерун	Финляндия
0,405258624	Канада	Финляндия
0,205623409	Катар	Финляндия
0,023283334	Кения	Финляндия
0,234653304	Китай, Специальный административный район Гонконг	Финляндия
0,002427992	Колумбия	Финляндия
0,251246929	Коста-Рика	Финляндия
0,087868739	Кот-д'Ивуар	Финляндия
0,22535423	Кувейт	Финляндия
-0,069660597	Кыргызстан	Финляндия
0,324360877	Лаосская Народно-Демократическая Республика	Финляндия
0,35053516	Латвия	Финляндия
0,273932745	Ливан	Финляндия
0,108593421	Ливия	Финляндия
0,342512579	Литва	Финляндия
0,452571326	Лихтенштейн	Финляндия
0,52210168	Люксембург	Финляндия
0,205201295	Маврикий	Финляндия
0,281104551	Малайзия	Финляндия
0,194317392	Мали	Финляндия
0,365863169	Мальта	Финляндия
0,054665321	Марокко	Финляндия
0,154052137	Мексика	Финляндия
0,1306396	Мозамбик	Финляндия
0,123742985	Монголия	Финляндия
-0,027042593	Мьянма	Финляндия
-0,051086087	Намибия	Финляндия
-0,000766805	Непал	Финляндия
0,038824882	Нигер	Финляндия
-0,061363094	Нигерия	Финляндия
0,437519984	Нидерланды	Финляндия
-0,039894804	Никарагуа	Финляндия
0,409408971	Новая Зеландия	Финляндия
0,42822227	Норвегия	Финляндия
0,008583739	Объединенная Республика Танзания	Финляндия
0,02607507	Объединенные Арабские Эмираты	Финляндия
-0,000516878	Оман	Финляндия
-0,025143627	Пакистан	Финляндия
0,188750084	Панама	Финляндия
0,055248371	Папуа-Новая Гвинея	Финляндия
0,089426367	Парагвай	Финляндия
0,165338169	Перу	Финляндия
0,209714232	Польша	Финляндия
0,434852371	Португалия	Финляндия
0,41527958	Республика Корея	Финляндия
0,158124897	Республика Молдова	Финляндия
0,296315691	Российская Федерация	Финляндия
0,064523882	Руанда	Финляндия
0,229641943	Румыния	Финляндия
0,028865569	Сальвадор	Финляндия
0,131128443	Саудовская Аравия	Финляндия
