from;to;value
Тюменская обл.;Магаданская обл.;0,791565714189381
Удмуртия;Магаданская обл.;0,486048316574544
Ульяновская обл.;Магаданская обл.;0,740994672597114
Хабаровский край;Магаданская обл.;0,823538473630712
Хакасия;Магаданская обл.;0,767570573874883
ХМАО – Югра;Магаданская обл.;0,760894302724153
Челябинская обл.;Магаданская обл.;0,756232721305179
Чечня;Магаданская обл.;0,76596737405033
Чувашия;Магаданская обл.;0,854459283747943
Чукотский АО;Магаданская обл.;0,242552443574669
Ямало-Ненецкий АО;Магаданская обл.;0,835799974203724
Ярославская обл.;Магаданская обл.;0,804865205218967
Адыгея;Марий Эл;0,658556131481714
Алтай;Марий Эл;0,613280775724112
Алтайский край;Марий Эл;0,809504358915344
Амурская обл.;Марий Эл;0,579793600058606
Архангельская обл.;Марий Эл;0,889642592852047
Астраханская обл.;Марий Эл;0,868252624203385
Башкортостан;Марий Эл;0,848168329155158
Белгородская обл.;Марий Эл;0,974066303760858
Брянская обл.;Марий Эл;0,709076658465678
Бурятия;Марий Эл;0,762719998625026
Владимирская обл.;Марий Эл;0,898360541011504
Волгоградская обл.;Марий Эл;0,883928594422359
Вологодская обл.;Марий Эл;0,912523444281043
Воронежская обл.;Марий Эл;0,83734406337917
Дагестан;Марий Эл;0,906132135477635
Еврейская АО;Марий Эл;0,744603452523614
Забайкальский край;Марий Эл;0,975186752268271
Ивановская обл.;Марий Эл;0,845269029329258
Ингушетия;Марий Эл;0,783166378249099
Иркутская обл.;Марий Эл;0,735095207315777
Кабардино-Балкария;Марий Эл;0,823739108723884
Калининградская обл.;Марий Эл;0,684041696562263
Калмыкия;Марий Эл;-0,160948550118539
Калужская обл.;Марий Эл;0,850251892831057
Камчатский край;Марий Эл;0,738026041851445
Карачаево-Черкессия;Марий Эл;0,857124979379774
Карелия;Марий Эл;0,708969543721879
Кемеровская обл.;Марий Эл;0,655008432826423
Кировская обл.;Марий Эл;0,857586111910293
Коми;Марий Эл;0,81816806230933
Костромская обл.;Марий Эл;0,91098497755741
Краснодарский край;Марий Эл;0,476377287574227
Красноярский край;Марий Эл;0,932221656564909
Крым;Марий Эл;0,688214155210912
Курганская обл.;Марий Эл;0,940025131419237
Курская обл.;Марий Эл;0,747142924919059
Ленинградская обл.;Марий Эл;0,814507985226951
Липецкая обл.;Марий Эл;0,960751380835342
Магаданская обл.;Марий Эл;0,876798709595681
Марий Эл;Марий Эл;1
Мордовия;Марий Эл;0,973553395053249
Москва;Марий Эл;0,366877603015675
Московская обл.;Марий Эл;0,728455313137219
Мурманская обл.;Марий Эл;0,807291799452258
Ненецкий АО;Марий Эл;0,564444564774025
Нижегородская обл.;Марий Эл;0,822111930987847
Новгородская обл.;Марий Эл;0,85340315219736
Новосибирская обл.;Марий Эл;0,703406516626856
Омская обл.;Марий Эл;0,918056592240047
Оренбургская обл.;Марий Эл;0,495712782107536
Орловская обл.;Марий Эл;0,933454066392007
Пензенская обл.;Марий Эл;0,959718168800936
Пермский край;Марий Эл;0,964858351919909
Приморский край;Марий Эл;0,486421490025828
Псковская обл.;Марий Эл;0,766495199987777
Ростовская обл.;Марий Эл;0,927194674445398
Рязанская обл.;Марий Эл;0,953480291874282
Самарская обл.;Марий Эл;0,798500914922622
Санкт-Петербург;Марий Эл;0,595105511800184
Саратовская обл.;Марий Эл;0,91046612093197
Саха (Якутия);Марий Эл;0,74840821477983
Сахалинская обл.;Марий Эл;0,340691807157514
Свердловская обл.;Марий Эл;0,95388395228885
Севастополь;Марий Эл;0,740736948661433
Северная Осетия;Марий Эл;0,859142718066794
Смоленская обл.;Марий Эл;0,778838347726871
Ставропольский край;Марий Эл;0,88857460423113
Тамбовская обл.;Марий Эл;0,697596969245304
Татарстан;Марий Эл;0,872897234747774
Тверская обл.;Марий Эл;0,954653019941126
Томская обл.;Марий Эл;0,872137491949665
Тульская обл.;Марий Эл;0,750991222877121
Тыва;Марий Эл;0,516413756851024
Тюменская обл.;Марий Эл;0,887117141488355
Удмуртия;Марий Эл;0,586115468544581
Ульяновская обл.;Марий Эл;0,800668565251231
Хабаровский край;Марий Эл;0,785089263024875
Хакасия;Марий Эл;0,839569322489063
ХМАО – Югра;Марий Эл;0,879754060238499
Челябинская обл.;Марий Эл;0,744322656066584
Чечня;Марий Эл;0,86691251230792
Чувашия;Марий Эл;0,951061228154308
Чукотский АО;Марий Эл;0,279833042673712
Ямало-Ненецкий АО;Марий Эл;0,874249891496055
Ярославская обл.;Марий Эл;0,903366157281594
Адыгея;Мордовия;0,614793488235491
Алтай;Мордовия;0,658052025162183
Алтайский край;Мордовия;0,809022992305082
Амурская обл.;Мордовия;0,557166279978538
Архангельская обл.;Мордовия;0,934806114410266
Астраханская обл.;Мордовия;0,855531740325232
Башкортостан;Мордовия;0,894029810336655
Белгородская обл.;Мордовия;0,982363815077201
Брянская обл.;Мордовия;0,776794218583
Бурятия;Мордовия;0,753318920628709
Владимирская обл.;Мордовия;0,92671723834187
Волгоградская обл.;Мордовия;0,910081638401337
Вологодская обл.;Мордовия;0,918293117491972
Воронежская обл.;Мордовия;0,867252392547046
Дагестан;Мордовия;0,903773293356636
Еврейская АО;Мордовия;0,776322621652433
Забайкальский край;Мордовия;0,98258196740182
Ивановская обл.;Мордовия;0,893888306086552
Ингушетия;Мордовия;0,784523107845773
Иркутская обл.;Мордовия;0,716797234669359
Кабардино-Балкария;Мордовия;0,887618545850228
Калининградская обл.;Мордовия;0,760685367129588
Калмыкия;Мордовия;-0,157903558975146
Калужская обл.;Мордовия;0,858043616360811
Камчатский край;Мордовия;0,682354253853312
Карачаево-Черкессия;Мордовия;0,912477393244897
Карелия;Мордовия;0,747104538064851
Кемеровская обл.;Мордовия;0,652659607954516
Кировская обл.;Мордовия;0,875101757231863
Коми;Мордовия;0,87111006483765
Костромская обл.;Мордовия;0,930424456534956
Краснодарский край;Мордовия;0,45756829591361
Красноярский край;Мордовия;0,920244391481673
Крым;Мордовия;0,769539075724862
Курганская обл.;Мордовия;0,974607138014364
Курская обл.;Мордовия;0,812876768618791
Ленинградская обл.;Мордовия;0,84253127497211
Липецкая обл.;Мордовия;0,971160311993007
Магаданская обл.;Мордовия;0,872086536291405
Марий Эл;Мордовия;0,973553395053249
Мордовия;Мордовия;1
Москва;Мордовия;0,40363477529944
Московская обл.;Мордовия;0,752718526964109
Мурманская обл.;Мордовия;0,868199589447144
Ненецкий АО;Мордовия;0,597054245469122
Нижегородская обл.;Мордовия;0,845784583098847
Новгородская обл.;Мордовия;0,923594647753204
Новосибирская обл.;Мордовия;0,701787298640046
Омская обл.;Мордовия;0,909952457959986
Оренбургская обл.;Мордовия;0,538526444774451
Орловская обл.;Мордовия;0,97880114925623
Пензенская обл.;Мордовия;0,981323297982851
Пермский край;Мордовия;0,962034360350521
Приморский край;Мордовия;0,4639033022851
Псковская обл.;Мордовия;0,832151520813134
Ростовская обл.;Мордовия;0,910251349755685
Рязанская обл.;Мордовия;0,975569127796072
Самарская обл.;Мордовия;0,859898879839625
Санкт-Петербург;Мордовия;0,628989313096962
Саратовская обл.;Мордовия;0,965466500190317
Саха (Якутия);Мордовия;0,798326352636321
Сахалинская обл.;Мордовия;0,273526861293038
Свердловская обл.;Мордовия;0,973102897499036
Севастополь;Мордовия;0,806463822007259
Северная Осетия;Мордовия;0,910210726379495
Смоленская обл.;Мордовия;0,833619892043504
Ставропольский край;Мордовия;0,879045880372211
Тамбовская обл.;Мордовия;0,716534732319288
Татарстан;Мордовия;0,924752858559525
Тверская обл.;Мордовия;0,968387954982386
Томская обл.;Мордовия;0,900374458395798
Тульская обл.;Мордовия;0,781609172226699
Тыва;Мордовия;0,563373339282216
Тюменская обл.;Мордовия;0,905319651231729
Удмуртия;Мордовия;0,649232585523974
Ульяновская обл.;Мордовия;0,840171112214412
Хабаровский край;Мордовия;0,791850509780313
Хакасия;Мордовия;0,874721497270616
ХМАО – Югра;Мордовия;0,914653926289089
Челябинская обл.;Мордовия;0,733634813361071
Чечня;Мордовия;0,897529871454799
Чувашия;Мордовия;0,980346871058871
Чукотский АО;Мордовия;0,346481651181321
Ямало-Ненецкий АО;Мордовия;0,888340477910291
Ярославская обл.;Мордовия;0,9170818354523
Адыгея;Москва;-0,243407903453937
Алтай;Москва;0,75802511108929
Алтайский край;Москва;-0,00368018513531357
Амурская обл.;Москва;-0,351236731498577
Архангельская обл.;Москва;0,544213333731745
Астраханская обл.;Москва;0,323244163132597
Башкортостан;Москва;0,613623178833799
Белгородская обл.;Москва;0,448127257496258
Брянская обл.;Москва;0,673914743732438
Бурятия;Москва;-0,136583242757751
Владимирская обл.;Москва;0,416914492011861
Волгоградская обл.;Москва;0,397331191701005
Вологодская обл.;Москва;0,351937464509634
Воронежская обл.;Москва;0,585968984942925
Дагестан;Москва;0,144357850425947
Еврейская АО;Москва;0,592719534737486
Забайкальский край;Москва;0,394867079654543
Ивановская обл.;Москва;0,551647671986823
Ингушетия;Москва;-0,0164666153520202
Иркутская обл.;Москва;-0,20166597173498
Кабардино-Балкария;Москва;0,508992250021205
Калининградская обл.;Москва;0,666664415778415
Калмыкия;Москва;0,521089738436254
Калужская обл.;Москва;0,0901087873932654
Камчатский край;Москва;0,180564576316153
Карачаево-Черкессия;Москва;0,310459713454963
Карелия;Москва;0,67071583112664
Кемеровская обл.;Москва;-0,230693519410246
Кировская обл.;Москва;0,22842567811464
Коми;Москва;0,536055573119989
Костромская обл.;Москва;0,533788008897308
Краснодарский край;Москва;-0,44510101409236
Красноярский край;Москва;0,145781611580636
Крым;Москва;0,618192937265737
Курганская обл.;Москва;0,424510268065779
Курская обл.;Москва;0,621760581882608
Ленинградская обл.;Москва;0,0928519735067005
Липецкая обл.;Москва;0,4409127551531
Магаданская обл.;Москва;0,186255466557699
Марий Эл;Москва;0,366877603015675
Мордовия;Москва;0,40363477529944
Москва;Москва;1
Московская обл.;Москва;0,701225014713627
Мурманская обл.;Москва;0,617143727825075
Ненецкий АО;Москва;0,702171825030439
Нижегородская обл.;Москва;0,610580107579592
Новгородская обл.;Москва;0,324775945055768
Новосибирская обл.;Москва;-0,0993492872065099
Омская обл.;Москва;0,0769385081303242
Оренбургская обл.;Москва;0,668489232903015
Орловская обл.;Москва;0,417873793830156
Пензенская обл.;Москва;0,365618089288863
Пермский край;Москва;0,348377636988126
Приморский край;Москва;-0,446430008818658
Псковская обл.;Москва;0,693567392485861
Ростовская обл.;Москва;0,335083092421775
Рязанская обл.;Москва;0,347351278674215
Самарская обл.;Москва;0,471694618399664
Санкт-Петербург;Москва;0,792749430747326
Саратовская обл.;Москва;0,348263917583023
Саха (Якутия);Москва;0,652500811722702
Сахалинская обл.;Москва;-0,347173924813473
Свердловская обл.;Москва;0,315331201560893
Севастополь;Москва;0,714229538174633
Северная Осетия;Москва;0,520418386471021
Смоленская обл.;Москва;0,631436866238825
Ставропольский край;Москва;0,193420936660152
Тамбовская обл.;Москва;0,0275761416895141
Татарстан;Москва;0,167537458781382
Тверская обл.;Москва;0,451630825246899
Томская обл.;Москва;0,116353980754549
Тульская обл.;Москва;0,0706412553055027
Тыва;Москва;0,613979656746789
Тюменская обл.;Москва;0,425069524118919
Удмуртия;Москва;0,722816538124867
Ульяновская обл.;Москва;0,606467711983558
Хабаровский край;Москва;-0,145597801373133
Хакасия;Москва;0,618179904684134
ХМАО – Югра;Москва;0,598521552629238
Челябинская обл.;Москва;-0,210046064688343
Чечня;Москва;0,553671577981311
Чувашия;Москва;0,493181697648087
Чукотский АО;Москва;0,656665633659173
Ямало-Ненецкий АО;Москва;0,468830956761714
Ярославская обл.;Москва;0,251587206713719
Адыгея;Московская обл.;0,213248157743326
Алтай;Московская обл.;0,707938019540379
Алтайский край;Московская обл.;0,479347160501321
Амурская обл.;Московская обл.;0,122700232561944
Архангельская обл.;Московская обл.;0,808202917612402
Астраханская обл.;Московская обл.;0,639772677981649
Башкортостан;Московская обл.;0,789932826366138
Белгородская обл.;Московская обл.;0,774679028414194
Брянская обл.;Московская обл.;0,830331200572684
Бурятия;Московская обл.;0,359217427705517
Владимирская обл.;Московская обл.;0,769770282321668
Волгоградская обл.;Московская обл.;0,678621984405817
Вологодская обл.;Московская обл.;0,65833389447808
Воронежская обл.;Московская обл.;0,756639951574949
Дагестан;Московская обл.;0,514221966356771
Еврейская АО;Московская обл.;0,717403344250441
Забайкальский край;Московская обл.;0,747623102296571
Ивановская обл.;Московская обл.;0,812185139492019
Ингушетия;Московская обл.;0,400670404981267
Иркутская обл.;Московская обл.;0,29464277603089
Кабардино-Балкария;Московская обл.;0,809502302307066
Калининградская обл.;Московская обл.;0,767549794922034
Калмыкия;Московская обл.;0,151307529960024
Калужская обл.;Московская обл.;0,548934033220909
Камчатский край;Московская обл.;0,426793004699776
Карачаево-Черкессия;Московская обл.;0,68683320892394
Карелия;Московская обл.;0,770872017617416
Кемеровская обл.;Московская обл.;0,253333307897809
Кировская обл.;Московская обл.;0,64581108900589
Коми;Московская обл.;0,761519314654943
Костромская обл.;Московская обл.;0,769265351895932
Краснодарский край;Московская обл.;-0,0854173002872416
Красноярский край;Московская обл.;0,591310288820232
Крым;Московская обл.;0,72609257787514
Курганская обл.;Московская обл.;0,780128143959822
Курская обл.;Московская обл.;0,737486479754823
Ленинградская обл.;Московская обл.;0,550656083619219
Липецкая обл.;Московская обл.;0,742325518958818
Магаданская обл.;Московская обл.;0,497137759107314
Марий Эл;Московская обл.;0,728455313137219
Мордовия;Московская обл.;0,752718526964109
Москва;Московская обл.;0,701225014713627
Московская обл.;Московская обл.;1
Мурманская обл.;Московская обл.;0,79742430553828
Ненецкий АО;Московская обл.;0,596768989679464
Нижегородская обл.;Московская обл.;0,766158666774064
Новгородская обл.;Московская обл.;0,647049527618943
Новосибирская обл.;Московская обл.;0,371572993871488
Омская обл.;Московская обл.;0,522007077036971
Оренбургская обл.;Московская обл.;0,604457696567137
Орловская обл.;Московская обл.;0,769127473765263
Пензенская обл.;Московская обл.;0,725963665232592
Пермский край;Московская обл.;0,720281454278562
Приморский край;Московская обл.;0,0438554967878424
Псковская обл.;Московская обл.;0,851167634083983
Ростовская обл.;Московская обл.;0,668835256501527
Рязанская обл.;Московская обл.;0,726835232435886
Самарская обл.;Московская обл.;0,729673800346522
Санкт-Петербург;Московская обл.;0,800541044271873
Саратовская обл.;Московская обл.;0,702824760040741
Саха (Якутия);Московская обл.;0,728160748845437
Сахалинская обл.;Московская обл.;-0,0532293427421772
Свердловская обл.;Московская обл.;0,690268056222625
Севастополь;Московская обл.;0,821950265452035
Северная Осетия;Московская обл.;0,807564742325644
Смоленская обл.;Московская обл.;0,797443925226444
Ставропольский край;Московская обл.;0,535221534865776
Тамбовская обл.;Московская обл.;0,458814806025677
Татарстан;Московская обл.;0,582227000920017
Тверская обл.;Московская обл.;0,790840105655868
Томская обл.;Московская обл.;0,550735348024251
Тульская обл.;Московская обл.;0,516261076172064
Тыва;Московская обл.;0,5748829100487
Тюменская обл.;Московская обл.;0,777226869916833
Удмуртия;Московская обл.;0,718002224359623
Ульяновская обл.;Московская обл.;0,762618975117299
Хабаровский край;Московская обл.;0,341453342111564
Хакасия;Московская обл.;0,816558051156207
ХМАО – Югра;Московская обл.;0,835553233020501
Челябинская обл.;Московская обл.;0,294470307751794
Чечня;Московская обл.;0,799193063656356
Чувашия;Московская обл.;0,786653287820995
Чукотский АО;Московская обл.;0,492409596203743
Ямало-Ненецкий АО;Московская обл.;0,738983298263095
Ярославская обл.;Московская обл.;0,648338224230089
Адыгея;Мурманская обл.;0,230430586905125
Алтай;Мурманская обл.;0,825739961922821
Алтайский край;Мурманская обл.;0,551215627621686
Амурская обл.;Мурманская обл.;0,22049581073257
Архангельская обл.;Мурманская обл.;0,959422679038701
Астраханская обл.;Мурманская обл.;0,746646226987367
Башкортостан;Мурманская обл.;0,872614112858365
Белгородская обл.;Мурманская обл.;0,853324909336246
Брянская обл.;Мурманская обл.;0,915664111308014
Бурятия;Мурманская обл.;0,443365470694566
Владимирская обл.;Мурманская обл.;0,797915343877355
Волгоградская обл.;Мурманская обл.;0,87133157132718
Вологодская обл.;Мурманская обл.;0,840151068139039
Воронежская обл.;Мурманская обл.;0,874752065523482
Дагестан;Мурманская обл.;0,759658958242887
Еврейская АО;Мурманская обл.;0,854710228288416
Забайкальский край;Мурманская обл.;0,877177633122158
Ивановская обл.;Мурманская обл.;0,870960294140228
Ингушетия;Мурманская обл.;0,550973577902259
Иркутская обл.;Мурманская обл.;0,43313187654465
Кабардино-Балкария;Мурманская обл.;0,880258999129949
Калининградская обл.;Мурманская обл.;0,935944526458004
Калмыкия;Мурманская обл.;0,179975056657288
Калужская обл.;Мурманская обл.;0,668014928671082
Камчатский край;Мурманская обл.;0,564764420397546
Карачаево-Черкессия;Мурманская обл.;0,825237513863433
Карелия;Мурманская обл.;0,819820326441648
Кемеровская обл.;Мурманская обл.;0,362492046409336
Кировская обл.;Мурманская обл.;0,672077749808571
Коми;Мурманская обл.;0,936488770460876
Костромская обл.;Мурманская обл.;0,879049998543814
Краснодарский край;Мурманская обл.;0,101440671359354
Красноярский край;Мурманская обл.;0,686075966892069
Крым;Мурманская обл.;0,90648045572335
Курганская обл.;Мурманская обл.;0,875235971765314
Курская обл.;Мурманская обл.;0,947175927111172
Ленинградская обл.;Мурманская обл.;0,647987025616343
Липецкая обл.;Мурманская обл.;0,883336643835381
Магаданская обл.;Мурманская обл.;0,722647752060048
Марий Эл;Мурманская обл.;0,807291799452258
Мордовия;Мурманская обл.;0,868199589447144
Москва;Мурманская обл.;0,617143727825075
Московская обл.;Мурманская обл.;0,79742430553828
Мурманская обл.;Мурманская обл.;1
Ненецкий АО;Мурманская обл.;0,760868126483072
Нижегородская обл.;Мурманская обл.;0,886699801450353
Новгородская обл.;Мурманская обл.;0,884647596179852
Новосибирская обл.;Мурманская обл.;0,44042131422476
Омская обл.;Мурманская обл.;0,690914597253683
Оренбургская обл.;Мурманская обл.;0,745903401868429
Орловская обл.;Мурманская обл.;0,897748288962305
Пензенская обл.;Мурманская обл.;0,875022431226011
Пермский край;Мурманская обл.;0,813141045432147
Приморский край;Мурманская обл.;0,119693234299714
Псковская обл.;Мурманская обл.;0,944974587268851
Ростовская обл.;Мурманская обл.;0,771480283291587
Рязанская обл.;Мурманская обл.;0,870626071328879
Самарская обл.;Мурманская обл.;0,927830910394909
Санкт-Петербург;Мурманская обл.;0,781855354302278
Саратовская обл.;Мурманская обл.;0,883760385557881
Саха (Якутия);Мурманская обл.;0,840824792865848
Сахалинская обл.;Мурманская обл.;-0,0264788905072965
Свердловская обл.;Мурманская обл.;0,857852093690211
Севастополь;Мурманская обл.;0,920487320646488
Северная Осетия;Мурманская обл.;0,927385245013561
Смоленская обл.;Мурманская обл.;0,954008821462529
Ставропольский край;Мурманская обл.;0,756044004990608
Тамбовская обл.;Мурманская обл.;0,469088857759959
Татарстан;Мурманская обл.;0,748130378314609
Тверская обл.;Мурманская обл.;0,856951765468559
Томская обл.;Мурманская обл.;0,708906507295631
Тульская обл.;Мурманская обл.;0,577284862305193
Тыва;Мурманская обл.;0,715139612732624
Тюменская обл.;Мурманская обл.;0,847292569996821
Удмуртия;Мурманская обл.;0,842447366348716
Ульяновская обл.;Мурманская обл.;0,962809536434707
Хабаровский край;Мурманская обл.;0,536823518338016
Хакасия;Мурманская обл.;0,94655879035475
ХМАО – Югра;Мурманская обл.;0,938317738638673
Челябинская обл.;Мурманская обл.;0,406639392692828
Чечня;Мурманская обл.;0,950289718236163
Чувашия;Мурманская обл.;0,918074396387257
Чукотский АО;Мурманская обл.;0,636430511631565
Ямало-Ненецкий АО;Мурманская обл.;0,8675133412023
Ярославская обл.;Мурманская обл.;0,74265286068998
Адыгея;Ненецкий АО;-0,0992775328556081
Алтай;Ненецкий АО;0,787140314485964
Алтайский край;Ненецкий АО;0,11135511968582
Амурская обл.;Ненецкий АО;-0,15996649227039
Архангельская обл.;Ненецкий АО;0,768760201237549
Астраханская обл.;Ненецкий АО;0,536239547262603
Башкортостан;Ненецкий АО;0,755359451148613
Белгородская обл.;Ненецкий АО;0,608876381542812
Брянская обл.;Ненецкий АО;0,708771211370629
Бурятия;Ненецкий АО;0,0319197708230347
Владимирская обл.;Ненецкий АО;0,451999149378786
Волгоградская обл.;Ненецкий АО;0,759082231635999
Вологодская обл.;Ненецкий АО;0,688164523828362
Воронежская обл.;Ненецкий АО;0,837453666099444
Дагестан;Ненецкий АО;0,460207247432475
Еврейская АО;Ненецкий АО;0,810725396791994
Забайкальский край;Ненецкий АО;0,635803314074957
Ивановская обл.;Ненецкий АО;0,622368103202967
Ингушетия;Ненецкий АО;0,166089437481076
Иркутская обл.;Ненецкий АО;0,0911704768704776
Кабардино-Балкария;Ненецкий АО;0,510731479215098
Калининградская обл.;Ненецкий АО;0,80872996546021
Калмыкия;Ненецкий АО;0,583349333315391
Калужская обл.;Ненецкий АО;0,28952225044305
Камчатский край;Ненецкий АО;0,60721396237534
Карачаево-Черкессия;Ненецкий АО;0,400179613715901
Карелия;Ненецкий АО;0,752632311319096
Кемеровская обл.;Ненецкий АО;-0,109685997276188
Кировская обл.;Ненецкий АО;0,237644607723058
Коми;Ненецкий АО;0,813274077128975
Костромская обл.;Ненецкий АО;0,769103394034357
Краснодарский край;Ненецкий АО;-0,177939798358062
Красноярский край;Ненецкий АО;0,345087225718968
Крым;Ненецкий АО;0,822342162496973
Курганская обл.;Ненецкий АО;0,580732249463359
Курская обл.;Ненецкий АО;0,818968888179065
Ленинградская обл.;Ненецкий АО;0,2223579239736
Липецкая обл.;Ненецкий АО;0,682040118293649
Магаданская обл.;Ненецкий АО;0,558740636055712
Марий Эл;Ненецкий АО;0,564444564774025
Мордовия;Ненецкий АО;0,597054245469122
Москва;Ненецкий АО;0,702171825030439
Московская обл.;Ненецкий АО;0,596768989679464
Мурманская обл.;Ненецкий АО;0,760868126483072
Ненецкий АО;Ненецкий АО;1
Нижегородская обл.;Ненецкий АО;0,822705676240804
Новгородская обл.;Ненецкий АО;0,579107120069394
Новосибирская обл.;Ненецкий АО;-0,0335331334112361
Омская обл.;Ненецкий АО;0,434134847120998
Оренбургская обл.;Ненецкий АО;0,896927130166047
Орловская обл.;Ненецкий АО;0,577705488777865
Пензенская обл.;Ненецкий АО;0,596867737446903
Пермский край;Ненецкий АО;0,573131938303493
Приморский край;Ненецкий АО;-0,284647550717144
Псковская обл.;Ненецкий АО;0,775624839316417
Ростовская обл.;Ненецкий АО;0,620749862393434
Рязанская обл.;Ненецкий АО;0,583568928060364
Самарская обл.;Ненецкий АО;0,717289366036299
Санкт-Петербург;Ненецкий АО;0,751314872545168
Саратовская обл.;Ненецкий АО;0,610057673431756
Саха (Якутия);Ненецкий АО;0,869404802371326
Сахалинская обл.;Ненецкий АО;-0,252005384205028
Свердловская обл.;Ненецкий АО;0,589148304542927
Севастополь;Ненецкий АО;0,823731485502344
Северная Осетия;Ненецкий АО;0,618794592757972
Смоленская обл.;Ненецкий АО;0,730678247462496
Ставропольский край;Ненецкий АО;0,600783438985257
Тамбовская обл.;Ненецкий АО;-0,000428789475651824
Татарстан;Ненецкий АО;0,408770035745594
Тверская обл.;Ненецкий АО;0,564499787118785
Томская обл.;Ненецкий АО;0,33174827805483
Тульская обл.;Ненецкий АО;0,0860821897659133
Тыва;Ненецкий АО;0,865237856497928
Тюменская обл.;Ненецкий АО;0,566736749162682
Удмуртия;Ненецкий АО;0,872898927645154
Ульяновская обл.;Ненецкий АО;0,817797053937178
Хабаровский край;Ненецкий АО;0,145352746075413
Хакасия;Ненецкий АО;0,817745564598429
ХМАО – Югра;Ненецкий АО;0,754695940913617
Челябинская обл.;Ненецкий АО;0,0199191149001324
Чечня;Ненецкий АО;0,716638100059268
Чувашия;Ненецкий АО;0,695801740074963
Чукотский АО;Ненецкий АО;0,822759040779249
Ямало-Ненецкий АО;Ненецкий АО;0,755873718460664
Ярославская обл.;Ненецкий АО;0,359301941193618
Адыгея;Нижегородская обл.;0,223372442448791
Алтай;Нижегородская обл.;0,761317762496082
Алтайский край;Нижегородская обл.;0,460356639194319
Амурская обл.;Нижегородская обл.;0,160107019656416
Архангельская обл.;Нижегородская обл.;0,92344064134073
Астраханская обл.;Нижегородская обл.;0,755804481926601
Башкортостан;Нижегородская обл.;0,930479295831724
Белгородская обл.;Нижегородская обл.;0,869062021234768
Брянская обл.;Нижегородская обл.;0,79081109784956
Бурятия;Нижегородская обл.;0,38907203717089
Владимирская обл.;Нижегородская обл.;0,75760475295644
Волгоградская обл.;Нижегородская обл.;0,924120283034028
Вологодская обл.;Нижегородская обл.;0,882248728125446
Воронежская обл.;Нижегородская обл.;0,950248701460374
Дагестан;Нижегородская обл.;0,746313904733009
Еврейская АО;Нижегородская обл.;0,893798568079732
Забайкальский край;Нижегородская обл.;0,871175776821064
Ивановская обл.;Нижегородская обл.;0,850901774702846
Ингушетия;Нижегородская обл.;0,472454060581296
Иркутская обл.;Нижегородская обл.;0,419481260159489
Кабардино-Балкария;Нижегородская обл.;0,727928774747969
Калининградская обл.;Нижегородская обл.;0,865311918778876
Калмыкия;Нижегородская обл.;0,286137318633811
Калужская обл.;Нижегородская обл.;0,600697067962013
Камчатский край;Нижегородская обл.;0,750998781841409
Карачаево-Черкессия;Нижегородская обл.;0,674059899234687
Карелия;Нижегородская обл.;0,832643082151113
Кемеровская обл.;Нижегородская обл.;0,23132749761223
Кировская обл.;Нижегородская обл.;0,56325729586753
Коми;Нижегородская обл.;0,920249561253351
Костромская обл.;Нижегородская обл.;0,940165595963902
Краснодарский край;Нижегородская обл.;0,113836826269952
Красноярский край;Нижегородская обл.;0,659416984019241
Крым;Нижегородская обл.;0,871152744937231
Курганская обл.;Нижегородская обл.;0,837791791205087
Курская обл.;Нижегородская обл.;0,918930247083157
Ленинградская обл.;Нижегородская обл.;0,555372827126867
Липецкая обл.;Нижегородская обл.;0,900737772986173
Магаданская обл.;Нижегородская обл.;0,731135035535695
Марий Эл;Нижегородская обл.;0,822111930987847
Мордовия;Нижегородская обл.;0,845784583098847
Москва;Нижегородская обл.;0,610580107579592
Московская обл.;Нижегородская обл.;0,766158666774064
Мурманская обл.;Нижегородская обл.;0,886699801450353
Ненецкий АО;Нижегородская обл.;0,822705676240804
Нижегородская обл.;Нижегородская обл.;1
Новгородская обл.;Нижегородская обл.;0,7940636069858
Новосибирская обл.;Нижегородская обл.;0,297416749106209
Омская обл.;Нижегородская обл.;0,711485198562305
Оренбургская обл.;Нижегородская обл.;0,833368112272414
Орловская обл.;Нижегородская обл.;0,835504268288719
Пензенская обл.;Нижегородская обл.;0,842564211824799
Пермский край;Нижегородская обл.;0,841643981669514
Приморский край;Нижегородская обл.;0,0569483563614209
Псковская обл.;Нижегородская обл.;0,901684659793564
Ростовская обл.;Нижегородская обл.;0,858544181783094
Рязанская обл.;Нижегородская обл.;0,836499137706916
Самарская обл.;Нижегородская обл.;0,825080329504622
Санкт-Петербург;Нижегородская обл.;0,74333172588406
Саратовская обл.;Нижегородская обл.;0,823487223973023
Саха (Якутия);Нижегородская обл.;0,923601847427795
Сахалинская обл.;Нижегородская обл.;-0,0616977719737694
Свердловская обл.;Нижегородская обл.;0,838594930065772
Севастополь;Нижегородская обл.;0,896440783976758
Северная Осетия;Нижегородская обл.;0,79535530066405
Смоленская обл.;Нижегородская обл.;0,843664343721449
Ставропольский край;Нижегородская обл.;0,802021197176755
Тамбовская обл.;Нижегородская обл.;0,340704538344218
Татарстан;Нижегородская обл.;0,661971868072806
Тверская обл.;Нижегородская обл.;0,8186877914556
Томская обл.;Нижегородская обл.;0,602701281620545
Тульская обл.;Нижегородская обл.;0,407064300378004
Тыва;Нижегородская обл.;0,788800206087388
Тюменская обл.;Нижегородская обл.;0,822424939922616
